              SourceId,  Cluster,         ra,        dec,     Gmag
    573965582463593600,  NGC 188,   14.33821,   85.42566,   19.956
    573966166578777984,  NGC 188,   13.11600,   85.43222,   18.094
    573943390369243008,  NGC 188,   11.50720,   85.32700,   15.630
    573943527808196352,  NGC 188,   11.91800,   85.33355,   16.676
    573963044139747072,  NGC 188,   13.32926,   85.30373,   16.145
    573942595798053376,  NGC 188,   10.83575,   85.28318,   18.712
    573998400310344576,  NGC 188,    6.82909,   85.30380,   14.922
    573939743941132544,  NGC 188,   12.78702,   85.24821,   18.383
    573948196435373440,  NGC 188,    9.71667,   85.25906,   19.952
    573942973756611072,  NGC 188,   11.95960,   85.27481,   17.866
    573939297264534272,  NGC 188,   13.23164,   85.24198,   19.117
    573963971852529920,  NGC 188,   12.92576,   85.33736,   16.134
    573940706013773696,  NGC 188,   11.77079,   85.18476,   18.271
    573954454204991616,  NGC 188,   10.32884,   85.32022,   15.967
    573964074931744384,  NGC 188,   12.64290,   85.33646,   17.117
    573942630157792128,  NGC 188,   10.87828,   85.28338,   19.496
    573941874243511552,  NGC 188,   10.88282,   85.23991,   18.487
    573950502835083776,  NGC 188,    7.99511,   85.26555,   18.828
    573943768326357120,  NGC 188,   11.53969,   85.34569,   16.062
    573954793505758208,  NGC 188,    9.78214,   85.34749,   19.568
    573945207139453824,  NGC 188,    9.91829,   85.10576,   19.279
    573939537782712320,  NGC 188,   13.22345,   85.28357,   15.844
    573941431864200320,  NGC 188,   11.88650,   85.24484,   16.548
    573962696246372096,  NGC 188,   13.77918,   85.27176,   16.869
    573942458359099776,  NGC 188,   11.18064,   85.27814,   17.481
    573969606849564928,  NGC 188,   11.87759,   85.48241,   14.926
    573929955711705216,  NGC 188,   12.73215,   84.99676,   18.872
    573940121898257792,  NGC 188,   12.91869,   85.25676,   19.291
    573937785436006016,  NGC 188,   12.32681,   85.16421,   19.240
    573964865205878912,  NGC 188,   13.97151,   85.34840,   17.602
    573957031185329280,  NGC 188,   10.29514,   85.43624,   19.265
    573939331624275712,  NGC 188,   13.33748,   85.24794,   16.206
    573929955711705088,  NGC 188,   12.69767,   85.01186,   15.781
    573963387737129600,  NGC 188,   13.96367,   85.33515,   18.141
    573942630157793152,  NGC 188,   10.86630,   85.28530,   18.496
    573964006212259072,  NGC 188,   12.91773,   85.35774,   15.078
    573937785436006272,  NGC 188,   12.19779,   85.16752,   19.318
    573963559535820800,  NGC 188,   13.34272,   85.34084,   15.464
    573942939395438336,  NGC 188,   11.90743,   85.26962,   16.854
    573939950099564672,  NGC 188,   12.29169,   85.26074,   17.636
    573939335920276736,  NGC 188,   13.38837,   85.24545,   16.584
    573941191346030592,  NGC 188,   11.30202,   85.23704,   15.303
    573937166960714880,  NGC 188,   12.89157,   85.15394,   18.831
    573944283722434432,  NGC 188,   11.00588,   85.33238,   15.839
    573935861290658688,  NGC 188,   11.05985,   85.18633,   18.681
    573968679136630528,  NGC 188,   11.04614,   85.46307,   15.103
    573941878540798080,  NGC 188,   10.89840,   85.23021,   19.732
    573951907287146624,  NGC 188,    8.33642,   85.30886,   18.286
    573934972233505536,  NGC 188,   11.18141,   85.15532,   17.576
    573980498886623488,  NGC 188,   10.58840,   85.48249,   17.015
    573956962465851904,  NGC 188,    9.93291,   85.43106,   17.200
    573940053177417216,  NGC 188,   12.24392,   85.26644,   16.180
    573937751076266112,  NGC 188,   11.98743,   85.16570,   18.233
    573948746191179136,  NGC 188,    8.67735,   85.25897,   17.770
    573964178010952448,  NGC 188,   12.74968,   85.35270,   14.911
    573942668814745344,  NGC 188,   10.60408,   85.29368,   15.645
    573955966033441792,  NGC 188,    9.19431,   85.40937,   17.662
    573980563309161984,  NGC 188,   10.38579,   85.47893,   18.151
    573940980891687808,  NGC 188,   11.48674,   85.20431,   17.435
    573964143651214720,  NGC 188,   12.48660,   85.34746,   15.634
    573941844181059072,  NGC 188,   10.79999,   85.22923,   17.607
    573949295947031168,  NGC 188,    8.87426,   85.30365,   18.598
    573968056364398976,  NGC 188,   12.07835,   85.45762,   18.751
    573934147599785472,  NGC 188,   11.36059,   85.08388,   16.642
    573942531375790976,  NGC 188,   10.98308,   85.30207,   15.188
    573937617933360256,  NGC 188,   12.37853,   85.16998,   17.052
    573965754261928064,  NGC 188,   13.51127,   85.43342,   17.851
    573940740373507456,  NGC 188,   11.62432,   85.17863,   17.167
    573937751076268288,  NGC 188,   11.98878,   85.17150,   19.869
    573961669748198912,  NGC 188,    7.83886,   85.51740,   19.741
    573947955917195136,  NGC 188,   10.32249,   85.23715,   18.185
    573954278109102464,  NGC 188,    9.95261,   85.30037,   18.063
    573939061042370560,  NGC 188,   13.73612,   85.22484,   15.296
    573937716716525184,  NGC 188,   11.99336,   85.15749,   16.254
    573954832162104448,  NGC 188,   10.14512,   85.33932,   17.701
    573955278838693632,  NGC 188,    9.07664,   85.34799,   17.329
    573944215002952704,  NGC 188,   11.12465,   85.34855,   15.894
    573964109291478400,  NGC 188,   12.44507,   85.34211,   14.658
    573939026682632704,  NGC 188,   13.62891,   85.21423,   18.564
    573937716716524672,  NGC 188,   12.04208,   85.15614,   18.261
    573951293109054464,  NGC 188,    7.76146,   85.28815,   19.322
    573944283722429952,  NGC 188,   10.84944,   85.34241,   15.004
    573941191346034816,  NGC 188,   11.41885,   85.23400,   14.728
    573969916087206912,  NGC 188,   12.44655,   85.50701,   19.770
    573940293696957568,  NGC 188,   12.97947,   85.29623,   18.317
    573967407826342784,  NGC 188,   11.79164,   85.37893,   17.153
    573944176346073728,  NGC 188,   11.18378,   85.33255,   17.853
    573954037590932608,  NGC 188,   10.27768,   85.29486,   16.692
    573953938808936960,  NGC 188,   10.13390,   85.26930,   18.762
    573954626003676544,  NGC 188,   10.31274,   85.33679,   19.635
    573935758211440384,  NGC 188,   11.00190,   85.17933,   19.191
    573961841546893184,  NGC 188,    7.75056,   85.50939,   18.784
    573942634455009664,  NGC 188,   10.82379,   85.29032,   14.750
    573960875179070336,  NGC 188,    8.51529,   85.49523,   19.145
    573937716716526720,  NGC 188,   11.97147,   85.16280,   17.936
    573945482015990784,  NGC 188,    9.49364,   85.12593,   18.711
    573943390369245056,  NGC 188,   11.64679,   85.32561,   15.536
    573956069112687488,  NGC 188,   10.59604,   85.34271,   13.664
    573943252930299904,  NGC 188,   11.55929,   85.30314,   17.064
    573967236027651328,  NGC 188,   12.31141,   85.38615,   15.811
    573944180643217280,  NGC 188,   11.19909,   85.34094,   17.323
    573941981620128640,  NGC 188,   10.99259,   85.24864,   15.707
    573946237930234752,  NGC 188,    8.98331,   85.13214,   18.004
    573938266472356992,  NGC 188,   12.19241,   85.19645,   18.886
    573968095021088128,  NGC 188,   11.93679,   85.44587,   14.764
    573941599365632256,  NGC 188,   11.32480,   85.26537,   18.444
    573938266472359040,  NGC 188,   12.11869,   85.20273,   17.809
    573936071745021696,  NGC 188,   10.31583,   85.20897,   15.396
    573937682356787456,  NGC 188,   12.26197,   85.15439,   18.767
    573942565735530880,  NGC 188,   11.13846,   85.30093,   16.394
    573951774145593728,  NGC 188,    8.42132,   85.28526,   17.184
    573965754261923584,  NGC 188,   13.52956,   85.43056,   19.641
    573949334603970816,  NGC 188,    9.07850,   85.30860,   15.964
    573966372737213952,  NGC 188,   12.91846,   85.44029,   17.159
    573941805524028928,  NGC 188,   11.05995,   85.22910,   17.343
    573964693407009664,  NGC 188,   12.53228,   85.39498,   15.447
    573968095021086464,  NGC 188,   11.89683,   85.45368,   16.769
    573942389639615744,  NGC 188,   11.07216,   85.27079,   18.948
    573968576057423360,  NGC 188,   11.08924,   85.44167,   13.260
    573949261587284992,  NGC 188,    8.77090,   85.29409,   17.536
    573956511492682496,  NGC 188,   10.11522,   85.41324,   19.683
    573965930357758976,  NGC 188,   13.81770,   85.46152,   16.221
    573945138419967488,  NGC 188,    9.81491,   85.08795,   19.167
    573941668085111296,  NGC 188,   11.67280,   85.26378,   18.273
    573984312817536896,  NGC 188,   10.12374,   85.65639,   19.840
    573956820729902592,  NGC 188,   10.40918,   85.43971,   17.946
    573943905765304576,  NGC 188,   11.72492,   85.36213,   16.542
    573938335191841280,  NGC 188,   12.29103,   85.21543,   18.131
    573947547897640320,  NGC 188,    9.70884,   85.19087,   16.465
    573941839883760512,  NGC 188,   10.82314,   85.22157,   17.726
    573944215002950144,  NGC 188,   11.15132,   85.35277,   14.737
    573964796484511872,  NGC 188,   12.71257,   85.40307,   19.583
    573935792571174784,  NGC 188,   10.84583,   85.17246,   16.429
    573945623750787456,  NGC 188,    9.92599,   85.12426,   19.966
    573943523511048448,  NGC 188,   12.00893,   85.32351,   16.312
    573937476198354560,  NGC 188,   12.36021,   85.14866,   19.966
    573942149121433856,  NGC 188,   10.50497,   85.26283,   19.641
    573930913488286592,  NGC 188,   12.40421,   85.05565,   17.504
    573934761779019776,  NGC 188,   11.76004,   85.14946,   18.557
    573939438999379968,  NGC 188,   13.32507,   85.25979,   16.138
    573958332558819072,  NGC 188,    8.47958,   85.36662,   19.620
    573968610417158400,  NGC 188,   11.23559,   85.45363,   19.550
    573938270766739712,  NGC 188,   12.07989,   85.19693,   17.418
    573948505673001344,  NGC 188,    9.33156,   85.23637,   19.359
    573937682356784128,  NGC 188,   12.24750,   85.14933,   19.454
    573967304747123968,  NGC 188,   12.22456,   85.39690,   16.785
    573942217840919040,  NGC 188,   10.80175,   85.26745,   16.774
    573986507544092416,  NGC 188,    8.22181,   85.65628,   19.686
    573944043204277888,  NGC 188,   11.14548,   85.30713,   17.567
    573934967937451264,  NGC 188,   11.11147,   85.15581,   15.310
    573935414614049920,  NGC 188,   10.83657,   85.16643,   18.272
    573939885675979776,  NGC 188,   12.49383,   85.24601,   15.753
    573941805524023808,  NGC 188,   11.08198,   85.22034,   18.530
    573941633725366272,  NGC 188,   11.67264,   85.25461,   18.955
    573944661679542656,  NGC 188,   11.37647,   85.37317,   15.554
    573947582257373696,  NGC 188,    9.74427,   85.20128,   15.973
    573936892082800640,  NGC 188,   13.15370,   85.13075,   19.417
    573948299514601472,  NGC 188,    9.64641,   85.27346,   18.089
    573932803273895040,  NGC 188,   11.02851,   85.07399,   19.616
    573938369551583616,  NGC 188,   12.28614,   85.22399,   16.189
    573966926790169472,  NGC 188,   13.12458,   85.48253,   17.513
    573941496286334976,  NGC 188,   11.55941,   85.23316,   15.749
    573964109291478016,  NGC 188,   12.37484,   85.34203,   18.353
    573941496291192576,  NGC 188,   11.52704,   85.23308,   19.666
    573934761779018368,  NGC 188,   11.82615,   85.14332,   15.411
    573944627319805696,  NGC 188,   11.31572,   85.36917,   16.142
    573968816575588224,  NGC 188,   11.50882,   85.45867,   17.524
    573942428296588672,  NGC 188,   11.05858,   85.27611,   17.322
    573947921557454080,  NGC 188,    9.93738,   85.23729,   18.710
    573990115317272320,  NGC 188,   10.80868,   85.74106,   18.351
    574000045282041728,  NGC 188,    6.99972,   85.35248,   18.187
    573943940125038720,  NGC 188,   11.69517,   85.37392,   14.746
    573937373119131776,  NGC 188,   12.56239,   85.12320,   16.661
    573953968871447680,  NGC 188,   10.11730,   85.28555,   16.124
    573934727419281280,  NGC 188,   11.52202,   85.15213,   18.029
    573966097859284096,  NGC 188,   13.39947,   85.41130,   18.697
    573988397329797248,  NGC 188,    8.00795,   85.73061,   19.264
    573953904449198080,  NGC 188,   10.23161,   85.27205,   17.814
    573933387389445504,  NGC 188,   10.32679,   85.08078,   18.316
    573959608165688832,  NGC 188,    7.71994,   85.45048,   15.704
    573941324489082368,  NGC 188,   11.75255,   85.23067,   15.332
    573963383441146240,  NGC 188,   14.01617,   85.33202,   17.889
    573935345894569344,  NGC 188,   10.92559,   85.15491,   18.967
    573956236614297472,  NGC 188,   10.49595,   85.39536,   18.427
    573976135199839360,  NGC 188,   12.44053,   85.55184,   15.888
    573964590327803776,  NGC 188,   12.82277,   85.37553,   19.734
    573933456108920576,  NGC 188,   10.19143,   85.08099,   18.052
    573942462656325248,  NGC 188,   11.29864,   85.28250,   16.084
    573980327088132608,  NGC 188,   10.46611,   85.45200,   12.000
    573938094673669760,  NGC 188,   12.65835,   85.20079,   17.962
    573943081131614848,  NGC 188,   11.83173,   85.29332,   14.800
    573942909332939136,  NGC 188,   12.09381,   85.26523,   15.855
    573948574392480128,  NGC 188,    9.27838,   85.24139,   18.568
    573963593895558912,  NGC 188,   13.39890,   85.34956,   12.574
    573941019547355136,  NGC 188,   11.19560,   85.21011,   16.361
    573948540032742016,  NGC 188,    9.46314,   85.23947,   18.905
    573964723469724928,  NGC 188,   12.85080,   85.40119,   16.938
    573965960420306688,  NGC 188,   13.32162,   85.39414,   19.162
    573941053907094144,  NGC 188,   11.34401,   85.21064,   13.779
    573938408207240960,  NGC 188,   12.15432,   85.22167,   14.841
    573940980891578752,  NGC 188,   11.46872,   85.20675,   15.626
    573941358848825344,  NGC 188,   11.89216,   85.23983,   18.427
    573939915739815808,  NGC 188,   12.29985,   85.23693,   18.602
    573938953667141248,  NGC 188,   12.93248,   85.22623,   18.140
    573975993464101504,  NGC 188,   12.82202,   85.55791,   18.034
    573941977322670720,  NGC 188,   11.00783,   85.23966,   15.578
    573968434321891712,  NGC 188,   11.08857,   85.41595,   19.735
    573952152102507904,  NGC 188,    8.08843,   85.31080,   14.388
    573943940125035904,  NGC 188,   11.61860,   85.37961,   17.046
    573931566323344640,  NGC 188,   12.23332,   85.12347,   17.832
    573977337790659456,  NGC 188,   11.34311,   85.62812,   17.102
    573934693059534976,  NGC 188,   11.52492,   85.13340,   19.008
    573948368234039296,  NGC 188,    9.29424,   85.22003,   18.313
    573955244478962432,  NGC 188,    9.11870,   85.32807,   15.305
    573935964368493824,  NGC 188,   10.89471,   85.20932,   18.609
    573965140083783040,  NGC 188,   13.57621,   85.37740,   17.483
    573938369551585408,  NGC 188,   12.28992,   85.22873,   18.613
    573964521608323200,  NGC 188,   13.00675,   85.38875,   14.886
    573941908603194880,  NGC 188,   11.21851,   85.23492,   11.932
    573943149851097472,  NGC 188,   11.72471,   85.27893,   17.372
    573970740720914304,  NGC 188,   11.18562,   85.53792,   13.815
    573941294425260928,  NGC 188,   11.83159,   85.22212,   14.975
    573934353758156928,  NGC 188,   11.28249,   85.09588,   16.228
    573934181959464960,  NGC 188,   11.43432,   85.09995,   19.768
    573981014282688384,  NGC 188,   10.71786,   85.52300,   16.749
    573931433180397184,  NGC 188,   12.23164,   85.10671,   16.647
    573940985187622016,  NGC 188,   11.48759,   85.20647,   14.709
    573942973755188224,  NGC 188,   11.78318,   85.28342,   16.818
    573963765694115072,  NGC 188,   13.00973,   85.30566,   18.217
    573943046771880704,  NGC 188,   12.19592,   85.29078,   15.041
    573939915739818880,  NGC 188,   12.24292,   85.24284,   17.399
    573945069700487040,  NGC 188,    9.93705,   85.08065,   18.616
    573964487248753024,  NGC 188,   13.25949,   85.38717,   16.576
    573935311534823936,  NGC 188,   10.94831,   85.13850,   18.106
    573934662995795584,  NGC 188,   11.77525,   85.13222,   15.880
